pos,gender,id,legacyIds,﻿situacao,tipo,conjunto,pt,en,zh_hant,zh_hans,notas_2026
noun,f,az-0959,situacao-a-certidao-de-nascimento-do-bebe,seguranca_social,vocabulário,,a certidão de nascimento do bebé,baby's birth certificate,嬰兒出生證明,婴儿出生证明,
noun,m,az-0960,situacao-o-registo-do-nascimento,seguranca_social,vocabulário,,o registo do nascimento,birth registration,出生登記,出生登记,
noun,f,az-0961,situacao-a-morada-registada,seguranca_social,vocabulário,,a morada registada,registered address,登記地址,登记地址,
noun,m,az-0962,situacao-o-balcao-da-seguranca-social,seguranca_social,vocabulário,,o balcão da Segurança Social,Social Security counter,社保局櫃檯,社保局柜台,
,,,,seguranca_social,script,diálogo 2,"Bom dia, a minha filha nasceu na semana passada. Quero pedir a licença parental.","Good morning, my daughter was born last week. I want to apply for parental leave.",早上好，我女兒上週出生了。我想申請育兒假。,早上好，我女儿上周出生了。我想申请育儿假。,
,,,,seguranca_social,script,diálogo 2,Parabéns! O nascimento já está registado?,Congratulations! Is the birth already registered?,恭喜！出生已經登記了嗎？,恭喜！出生已经登记了吗？,
,,,,seguranca_social,script,diálogo 2,"Já, foi registado na maternidade.","Yes, it was registered at the maternity hospital.",登記了，在婦產醫院辦的。,登记了，在妇产医院办的。,
,,,,seguranca_social,script,diálogo 2,Então pode submeter o requerimento na Segurança Social Direta.,Then you can submit the application on the online portal.,那您可以在社保線上平台提交申請。,那您可以在社保线上平台提交申请。,
,,,,seguranca_social,script,diálogo 2,Quanto tempo de licença temos?,How much leave do we get?,我們有多長的假期？,我们有多长的假期？,
,,,,seguranca_social,script,diálogo 2,Depende da partilha entre os pais — o simulador do portal mostra as opções.,It depends on how parents share it — the portal's simulator shows the options.,取決於父母如何分配——平台的模擬器會顯示各種方案。,取决于父母如何分配——平台的模擬器会显示各种方案。,
,,,,seguranca_social,script,diálogo 3,Sou trabalhadora independente. Quando entrego a declaração trimestral?,I'm self-employed. When do I file the quarterly declaration?,我是自僱人士。季度申報什麼時候交？,我是自雇人士。季度申報什么时候交？,
,,,,seguranca_social,script,diálogo 3,"Em janeiro, abril, julho e outubro, na Segurança Social Direta.","In January, April, July and October, on the online portal.",一月、四月、七月和十月，在社保線上平台。,一月、四月、七月和十月，在社保线上平台。,
,,,,seguranca_social,script,diálogo 3,Comecei a atividade há três meses. Já pago contribuições?,I started my activity three months ago. Do I pay contributions already?,我三個月前開業。現在就要交供款嗎？,我三个月前开业。现在就要交供款吗？,
,,,,seguranca_social,script,diálogo 3,No primeiro ano tem isenção. Começa a pagar depois.,In the first year you're exempt. You start paying afterwards.,第一年豁免。之後才開始繳納。,第一年豁免。之后才开始缴納。,
,,,,seguranca_social,script,diálogo 3,E se um mês não tiver rendimentos?,And if one month I have no income?,如果某個月沒有收入呢？,如果某个月没有收入呢？,
,,,,seguranca_social,script,diálogo 3,Declara na mesma — o valor ajusta-se ao que declarar.,You still declare — the amount adjusts to what you report.,照樣申報——金額按您申報的收入調整。,照样申報——金额按您申報的收入调整。,
,,,,seguranca_social,cheat_sheet,,Quero pedir a licença parental.,I want to apply for parental leave.,我想申請育兒假。,我想申请育儿假。,
,,,,seguranca_social,cheat_sheet,,Quando entrego a declaração trimestral?,When do I file the quarterly declaration?,季度申報什麼時候交？,季度申報什么时候交？,
,,,,seguranca_social,cheat_sheet,,Tenho isenção no primeiro ano de atividade?,Am I exempt in my first year of activity?,開業第一年可以豁免供款嗎？,开业第一年可以豁免供款吗？,
,,,,seguranca_social,cheat_sheet,,Quero atualizar o IBAN para os pagamentos.,I want to update my IBAN for payments.,我想更新收款的IBAN。,我想更新收款的IBAN。,
,,,,seguranca_social,cheat_sheet,,Como peço o abono de família para o meu filho?,How do I apply for family allowance for my child?,怎麼給孩子申請家庭津貼？,怎么给孩子申请家庭津贴？,
noun,m,az-0963,situacao-o-anuncio,arrendamento,vocabulário,,o anúncio,listing / advert,租房廣告,租房广告,
noun,f,az-0261,situacao-a-imobiliaria,arrendamento,vocabulário,,a imobiliária,real estate agency,房產中介公司,房产中介公司,
noun,m,az-0965,situacao-o-agente-imobiliario,arrendamento,vocabulário,,o agente imobiliário,real estate agent,房產中介,房产中介,
noun,m,az-0966,situacao-o-quarto-individual-duplo,arrendamento,vocabulário,,o quarto individual / duplo,single / double room,單人房／雙人房,单人房／双人房,
noun,m,az-0967,situacao-o-aquecimento,arrendamento,vocabulário,,o aquecimento,heating,暖氣,暖气,
noun,m,az-0968,situacao-o-esquentador,arrendamento,vocabulário,,o esquentador,gas water heater,燃氣熱水器,燃气热水器,Very common in PT flats; learn this word
noun,f,az-0969,situacao-a-caldeira,arrendamento,vocabulário,,a caldeira,boiler,鍋爐,锅炉,
noun,m,az-0970,situacao-o-eletrodomestico,arrendamento,vocabulário,,o eletrodoméstico,household appliance,家用電器,家用电器,
noun,f,az-0971,situacao-a-maquina-de-lavar-roupa-loica,arrendamento,vocabulário,,a máquina de lavar roupa / loiça,washing machine / dishwasher,洗衣機／洗碗機,洗衣机／洗碗机,
,,az-0972,situacao-avariado-a,arrendamento,vocabulário,,avariado/a,broken / out of order,壞了／故障,坏了／故障,
noun,f,az-0973,situacao-a-reparacao-o-arranjo,arrendamento,vocabulário,,a reparação / o arranjo,repair,維修,维修,
noun,f,az-0974,situacao-a-humidade,arrendamento,vocabulário,,a humidade,damp,潮濕,潮湿,Chronic issue in Portuguese housing
noun,m,az-0975,situacao-o-bolor-o-mofo,arrendamento,vocabulário,,o bolor / o mofo,mould,霉菌,霉菌,
noun,f,az-0976,situacao-a-renda-em-atraso,arrendamento,vocabulário,,a renda em atraso,overdue rent,拖欠租金,拖欠租金,
noun,m,az-0977,situacao-o-aumento-da-renda,arrendamento,vocabulário,,o aumento da renda,rent increase,租金上漲,租金上涨,
noun,f,az-0978,situacao-a-vistoria-o-inventario,arrendamento,vocabulário,,a vistoria / o inventário,inspection / inventory,驗房／物品清單,验房／物品清单,
,,az-0979,situacao-entregar-as-chaves,arrendamento,vocabulário,,entregar as chaves,to hand over the keys,交還鑰匙,交还钥匙,
noun,f,az-0980,situacao-a-denuncia-do-contrato,arrendamento,vocabulário,,a denúncia do contrato,termination notice (of tenancy),解約通知,解约通知,
noun,f,az-0981,situacao-a-devolucao-da-caucao,arrendamento,vocabulário,,a devolução da caução,return of the deposit,退還押金,退还押金,
noun,m,az-0982,situacao-o-colega-de-casa,arrendamento,vocabulário,,o colega de casa,flatmate,室友,室友,
,,,,arrendamento,script,diálogo 2,"Boa tarde, o esquentador está avariado. Não temos água quente.","Good afternoon, the water heater is broken. We have no hot water.",下午好，熱水器壞了。我們沒有熱水。,下午好，热水器坏了。我们没有热水。,
,,,,arrendamento,script,diálogo 2,Desde quando?,Since when?,從什麼時候開始的？,从什么时候开始的？,
,,,,arrendamento,script,diálogo 2,"Desde ontem. E também há bolor no quarto, na parede da janela.","Since yesterday. And there's also mould in the bedroom, on the window wall.",從昨天開始。另外臥室窗邊牆上還有霉菌。,从昨天开始。另外臥室窗边墙上还有霉菌。,
,,,,arrendamento,script,diálogo 2,Vou mandar lá o técnico esta semana.,I'll send the technician this week.,我這週安排技師過去。,我这周安排技師过去。,
,,,,arrendamento,script,diálogo 2,"A reparação é por conta do senhorio, certo?","The repair is at the landlord's expense, right?",維修費由房東承擔，對吧？,维修费由房东承担，对吧？,
,,,,arrendamento,script,diálogo 2,"Sim, avarias do equipamento são responsabilidade minha.","Yes, equipment failures are my responsibility.",對，設備故障由我負責。,对，设備故障由我负责。,
,,,,arrendamento,script,diálogo 3,Queria avisar que vou sair da casa no fim do contrato.,I'd like to give notice that I'm leaving at the end of the contract.,我想通知您，合同到期後我要退租。,我想通知您，合同到期后我要退租。,
,,,,arrendamento,script,diálogo 3,Está bem. Tem de enviar a denúncia por carta registada.,Alright. You must send the termination notice by registered letter.,好的。您需要用掛號信寄解約通知。,好的。您需要用挂号信寄解约通知。,
,,,,arrendamento,script,diálogo 3,Com quanto tempo de antecedência?,With how much notice?,要提前多久？,要提前多久？,
,,,,arrendamento,script,diálogo 3,Depende da duração do contrato — verifique a cláusula.,It depends on the contract length — check the clause.,取決於合同期限——請查看相關條款。,取决于合同期限——请查看相关条款。,
,,,,arrendamento,script,diálogo 3,E a caução? Quando é devolvida?,And the deposit? When is it returned?,那押金什麼時候退？,那押金什么时候退？,
,,,,arrendamento,script,diálogo 3,"Depois da vistoria, se a casa estiver como no inventário.","After the inspection, if the flat matches the inventory.",驗房之後，如果房子和物品清單一致就退。,验房之后，如果房子和物品清单一致就退。,
,,,,arrendamento,cheat_sheet,,O esquentador está avariado — pode mandar arranjar?,The water heater is broken — can you have it repaired?,熱水器壞了——可以安排維修嗎？,热水器坏了——可以安排维修吗？,
,,,,arrendamento,cheat_sheet,,Há humidade e bolor no quarto.,There's damp and mould in the bedroom.,臥室裡有潮濕和霉菌。,臥室里有潮湿和霉菌。,
,,,,arrendamento,cheat_sheet,,A reparação é por conta do senhorio.,The repair is at the landlord's expense.,維修費由房東承擔。,维修费由房东承担。,
,,,,arrendamento,cheat_sheet,,Quando é devolvida a caução?,When is the deposit returned?,押金什麼時候退還？,押金什么时候退还？,
,,,,arrendamento,cheat_sheet,,Envio a denúncia por carta registada.,I'll send the termination notice by registered letter.,我會用掛號信寄解約通知。,我会用挂号信寄解约通知。,
noun,m,az-0983,situacao-o-passe-mensal,transportes,vocabulário,,o passe mensal,monthly pass,月票,月票,
noun,m,az-0984,situacao-o-carregamento,transportes,vocabulário,,o carregamento,top-up,充值,充值,
noun,m,az-0985,situacao-o-comboio-urbano-regional-intercidades,transportes,vocabulário,,o comboio urbano / regional / intercidades,suburban / regional / intercity train,市郊火車／區域火車／城際火車,市郊火车／区域火车／城际火车,
noun,f,az-0986,situacao-a-plataforma-a-linha,transportes,vocabulário,,a plataforma / a linha,platform / track,月台／站台,月台／站台,
noun,m,az-0987,situacao-o-sentido,transportes,vocabulário,,o sentido,direction,方向,方向,
noun,m,az-0988,situacao-o-transbordo-a-correspondencia,transportes,vocabulário,,o transbordo / a correspondência,transfer / connection,換乘,换乘,
noun,f,az-0989,situacao-a-hora-de-ponta,transportes,vocabulário,,a hora de ponta,rush hour,高峰時段,高峰时段,
noun,m,az-0990,situacao-o-titulo-de-transporte,transportes,vocabulário,,o título de transporte,valid ticket / travel document,有效車票,有效车票,
,,az-0991,situacao-viajar-sem-titulo,transportes,vocabulário,,viajar sem título,to travel without a valid ticket,無票乘車,无票乘车,Fines are many times the fare
noun,f,az-0992,situacao-a-tarifa-reduzida-o-desconto,transportes,vocabulário,,a tarifa reduzida / o desconto,reduced fare / discount,優惠票價／折扣,优惠票价／折扣,
,,az-0993,situacao-pedir-paragem,transportes,vocabulário,,pedir paragem,to request the stop,按鈴下車,按鈴下车,Press the button or the bus won't stop
noun,m,az-0994,situacao-o-tvde-uber-bolt,transportes,vocabulário,,"o TVDE (Uber, Bolt…)","ride-hailing (Uber, Bolt…)",網約車,网约车,
noun,m,az-0108,,transportes,vocabulário,,o táxi,taxi,出租車,出租车,
noun,f,az-0995,situacao-a-estacao-de-metro-mais-proxima,transportes,vocabulário,,a estação de metro mais próxima,the nearest metro station,最近的地鐵站,最近的地铁站,
noun,f,az-0996,situacao-a-ultima-a-primeira-circulacao,transportes,vocabulário,,a última / a primeira circulação,last / first service of the day,末班車／首班車,末班车／首班车,
,,az-0997,situacao-em-atraso-suprimido,transportes,vocabulário,,em atraso / suprimido,delayed / cancelled,晚點／取消,晚点／取消,
noun,f,az-0998,situacao-a-greve,transportes,vocabulário,,a greve,strike,罷工,罢工,Check for transport strikes before travelling
noun,m,az-0999,situacao-o-lugar-reservado,transportes,vocabulário,,o lugar reservado,reserved seat,預留座位,预留座位,
noun,m,az-1000,situacao-o-bilhete-de-bordo,transportes,vocabulário,,o bilhete de bordo,ticket bought on board,車上購票,车上购票,
noun,f,az-1001,situacao-a-app-do-operador,transportes,vocabulário,,a app do operador,the operator's app,運營商應用程式,运營商应用程式,
,,,,transportes,script,diálogo 2,"Desculpe, de que linha parte o comboio para o Porto?","Excuse me, which platform does the Porto train leave from?",請問去波爾圖的火車從哪個站台出發？,请问去波爾图的火车从哪个站台出发？,
,,,,transportes,script,diálogo 2,Da linha 5. Mas está com dez minutos de atraso.,From platform 5. But it's ten minutes delayed.,5號站台。不過晚點十分鐘。,5号站台。不过晚点十分钟。,
,,,,transportes,script,diálogo 2,Tenho de fazer transbordo?,Do I need to change trains?,我需要換乘嗎？,我需要换乘吗？,
,,,,transportes,script,diálogo 2,"Não, este é direto. Tem lugar reservado?","No, this one is direct. Do you have a reserved seat?",不用，這班是直達。您有預留座位嗎？,不用，这班是直达。您有预留座位吗？,
,,,,transportes,script,diálogo 2,"Tenho, carruagem 3, lugar 42.","Yes, carriage 3, seat 42.",有，3號車廂42座。,有，3号车廂42座。,
,,,,transportes,script,diálogo 3,"Boa tarde, os títulos de transporte, por favor.","Good afternoon, tickets please.",下午好，請出示車票。,下午好，请出示车票。,
,,,,transportes,script,diálogo 3,Aqui está o meu passe.,Here's my pass.,這是我的月票。,这是我的月票。,
,,,,transportes,script,diálogo 3,Este passe não foi validado ao entrar.,This pass wasn't validated when you boarded.,這張卡上車時沒有打卡。,这张卡上车时没有打卡。,
,,,,transportes,script,diálogo 3,"Desculpe, não sabia que era preciso validar sempre.","Sorry, I didn't know I had to validate every time.",抱歉，我不知道每次都要打卡。,抱歉，我不知道每次都要打卡。,
,,,,transportes,script,diálogo 3,"Fica o aviso desta vez. Valide sempre, mesmo com passe mensal.","I'll let you off with a warning this time. Always validate, even with a monthly pass.",這次先警告。即使有月票也要每次打卡。,这次先警告。即使有月票也要每次打卡。,
,,,,transportes,cheat_sheet,,De que linha parte o comboio para…?,Which platform does the train to … leave from?,去……的火車從哪個站台出發？,去……的火车从哪个站台出发？,
,,,,transportes,cheat_sheet,,Tenho de fazer transbordo?,Do I need to transfer?,我需要換乘嗎？,我需要换乘吗？,
,,,,transportes,cheat_sheet,,Aqui está o meu passe — está validado.,Here's my pass — it's validated.,這是我的月票——已經打過卡了。,这是我的月票——已经打过卡了。,
,,,,transportes,cheat_sheet,,A que horas é a última circulação?,What time is the last service?,末班車是幾點？,末班车是几点？,
,,,,transportes,cheat_sheet,,Há greve hoje?,Is there a strike today?,今天有罷工嗎？,今天有罢工吗？,
noun,f,az-1002,situacao-a-empregada-de-andares,trabalho_hotelaria,vocabulário,,a empregada de andares,room attendant / housekeeper,客房服務員,客房服务员,"The PT job title (not 'camareira', which is Brazilian)"
noun,m,az-1003,situacao-o-rececionista,trabalho_hotelaria,vocabulário,,o rececionista,receptionist,前台接待員,前台接待员,
noun,f,az-1004,situacao-a-reserva,trabalho_hotelaria,vocabulário,,a reserva,reservation,預訂,预订,
noun,m,az-1005,situacao-o-quarto-duplo-individual-twin,trabalho_hotelaria,vocabulário,,o quarto duplo / individual / twin,double / single / twin room,大床房／單人房／雙床房,大床房／单人房／双床房,
noun,f,az-1006,situacao-a-cama-extra-o-berco,trabalho_hotelaria,vocabulário,,a cama extra / o berço,extra bed / cot,加床／嬰兒床,加床／婴儿床,
noun,m,az-1007,situacao-o-servico-de-quartos,trabalho_hotelaria,vocabulário,,o serviço de quartos,room service,客房送餐服務,客房送餐服务,
noun,m,az-1008,situacao-o-cofre,trabalho_hotelaria,vocabulário,,o cofre,safe,保險箱,保险箱,
noun,m,az-1009,situacao-o-ar-condicionado,trabalho_hotelaria,vocabulário,,o ar condicionado,air conditioning,空調,空调,
noun,f,az-1010,situacao-a-reclamacao,trabalho_hotelaria,vocabulário,,a reclamação,complaint,投訴,投诉,
,,az-1011,situacao-reportar-uma-avaria,trabalho_hotelaria,vocabulário,,reportar uma avaria,to report a fault,報修,報修,
noun,f,az-1012,situacao-a-manutencao,trabalho_hotelaria,vocabulário,,a manutenção,maintenance,維修部,维修部,
noun,m,az-1013,situacao-o-minibar-repor-o-minibar,trabalho_hotelaria,vocabulário,,o minibar / repor o minibar,minibar / to restock the minibar,迷你吧／補迷你吧,迷你吧／补迷你吧,
noun,m-pl,az-1014,situacao-os-amenities-os-produtos-de-higiene,trabalho_hotelaria,vocabulário,,os amenities / os produtos de higiene,toiletries,客用洗漱用品,客用洗漱用品,
noun,m,az-1015,situacao-o-letreiro-nao-incomodar,trabalho_hotelaria,vocabulário,,o letreiro «não incomodar»,'do not disturb' sign,「請勿打擾」牌,「请勿打擾」牌,
noun,m,az-1016,situacao-o-late-check-out,trabalho_hotelaria,vocabulário,,o late check-out,late check-out,延遲退房,延迟退房,
,,az-1017,situacao-guardar-a-bagagem,trabalho_hotelaria,vocabulário,,guardar a bagagem,to store luggage,寄存行李,寄存行李,
noun,m,az-1018,situacao-o-elevador-de-servico,trabalho_hotelaria,vocabulário,,o elevador de serviço,service lift,員工電梯,员工电梯,
noun,f,az-1019,situacao-a-rouparia,trabalho_hotelaria,vocabulário,,a rouparia,linen room,布草房,布草房,
noun,m,az-1020,situacao-o-piso-o-andar,trabalho_hotelaria,vocabulário,,o piso / o andar,floor,樓層,楼层,
noun,f,az-1021,situacao-a-folha-de-tarefas,trabalho_hotelaria,vocabulário,,a folha de tarefas,task sheet,工作任務單,工作任务单,
,,,,trabalho_hotelaria,script,diálogo 2,"Receção? Fala a Ana, do terceiro piso. O ar condicionado do 305 está avariado.","Reception? This is Ana, third floor. The AC in 305 is broken.",前台嗎？我是三樓的Ana。305房的空調壞了。,前台吗？我是三楼的Ana。305房的空调坏了。,
,,,,trabalho_hotelaria,script,diálogo 2,O hóspede está no quarto?,Is the guest in the room?,住客在房間嗎？,住客在房间吗？,
,,,,trabalho_hotelaria,script,diálogo 2,"Não, saiu agora. Deixou também uma reclamação sobre o barulho.","No, they just left. They also left a complaint about noise.",不在，剛出去。他們還投訴了噪音問題。,不在，刚出去。他们还投诉了噪音问题。,
,,,,trabalho_hotelaria,script,diálogo 2,Vou chamar a manutenção e registar a reclamação.,I'll call maintenance and log the complaint.,我叫維修部，並登記這個投訴。,我叫维修部，并登记这个投诉。,
,,,,trabalho_hotelaria,script,diálogo 2,Aviso quando o quarto estiver pronto.,I'll let you know when the room is ready.,房間弄好我通知你。,房间弄好我通知你。,
,,,,trabalho_hotelaria,script,diálogo 3,"Boa tarde, tenho uma reserva em nome de Chen.","Good afternoon, I have a reservation under Chen.",下午好，我有預訂，名字是Chen。,下午好，我有预订，名字是Chen。,
,,,,trabalho_hotelaria,script,diálogo 3,"Bem-vindo! Um quarto duplo, três noites, certo?","Welcome! A double room, three nights, correct?",歡迎！大床房三晚，對嗎？,欢迎！大床房三晚，对吗？,
,,,,trabalho_hotelaria,script,diálogo 3,Certo. É possível ter um berço para o bebé?,Correct. Is it possible to have a cot for the baby?,對。可以加一張嬰兒床嗎？,对。可以加一张婴儿床吗？,
,,,,trabalho_hotelaria,script,diálogo 3,"Com certeza, colocamos já no quarto.","Of course, we'll put one in the room right away.",當然，馬上給您放到房間。,当然，马上给您放到房间。,
,,,,trabalho_hotelaria,script,diálogo 3,E podemos fazer late check-out no domingo?,And can we have a late check-out on Sunday?,週日可以延遲退房嗎？,周日可以延迟退房吗？,
,,,,trabalho_hotelaria,script,diálogo 3,"Até às 14h, sem custo, conforme a disponibilidade.","Until 2 pm, free of charge, subject to availability.",視空房情況，可免費延至下午兩點。,视空房情况，可免费延至下午两点。,
,,,,trabalho_hotelaria,cheat_sheet,,O hóspede do [n.º] pediu um berço / uma cama extra.,The guest in [room] asked for a cot / extra bed.,[房號]的住客要一張嬰兒床／加床。,[房号]的住客要一张婴儿床／加床。,
,,,,trabalho_hotelaria,cheat_sheet,,O ar condicionado do [n.º] está avariado — chamo a manutenção.,The AC in [room] is broken — I'll call maintenance.,[房號]的空調壞了——我叫維修部。,[房号]的空调坏了——我叫维修部。,
,,,,trabalho_hotelaria,cheat_sheet,,Posso guardar a sua bagagem.,I can store your luggage.,我可以幫您寄存行李。,我可以帮您寄存行李。,
,,,,trabalho_hotelaria,cheat_sheet,,O check-out é até ao meio-dia.,Check-out is by noon.,退房時間是中午十二點前。,退房时间是中午十二点前。,
,,,,trabalho_hotelaria,cheat_sheet,,Falta roupa lavada na rouparia.,We're out of clean linen in the linen room.,布草房的乾淨布草不夠了。,布草房的干净布草不够了。,
noun,f,az-1004,situacao-a-reserva,trabalho_restauracao,vocabulário,,a reserva,reservation,訂位,订位,
noun,m,az-1022,situacao-o-couvert,trabalho_restauracao,vocabulário,,o couvert,"couvert (bread/olives, charged)",餐前小食（收費）,餐前小食（收费）,Charged if touched — a PT peculiarity to explain to tourists
noun,f,az-1023,situacao-a-entrada,trabalho_restauracao,vocabulário,,a entrada,starter,前菜,前菜,
noun,m,az-1024,situacao-o-prato-principal,trabalho_restauracao,vocabulário,,o prato principal,main course,主菜,主菜,
noun,f,az-1025,situacao-a-sobremesa,trabalho_restauracao,vocabulário,,a sobremesa,dessert,甜品,甜品,
noun,f,az-1026,situacao-a-dose-a-meia-dose,trabalho_restauracao,vocabulário,,a dose / a meia dose,full / half portion,整份／半份,整份／半份,PT portion system — meia dose feeds one
,,az-1027,situacao-para-partilhar,trabalho_restauracao,vocabulário,,para partilhar,to share,分享（合吃）,分享（合吃）,
noun,f,az-1028,situacao-a-imperial-o-fino,trabalho_restauracao,vocabulário,,a imperial / o fino,draught beer (Lisbon / Porto term),生啤（里斯本叫imperial，波爾圖叫fino）,生啤（里斯本叫imperial，波爾图叫fino）,
,,az-1029,situacao-mal-passado-no-ponto-bem-passado,trabalho_restauracao,vocabulário,,mal passado / no ponto / bem passado,rare / medium / well done,三分熟／五分熟／全熟,三分熟／五分熟／全熟,
,,az-1030,situacao-vegetariano-sem-gluten,trabalho_restauracao,vocabulário,,vegetariano / sem glúten,vegetarian / gluten-free,素食／無麩質,素食／无麩质,
noun,f,az-1031,situacao-a-alergia-alimentar,trabalho_restauracao,vocabulário,,a alergia alimentar,food allergy,食物過敏,食物过敏,
noun,f,az-1032,situacao-a-maquina-de-pagamento,trabalho_restauracao,vocabulário,,a máquina (de pagamento),card machine,刷卡機,刷卡机,
,,az-1033,situacao-pagar-em-dinheiro-com-cartao,trabalho_restauracao,vocabulário,,pagar em dinheiro / com cartão,to pay cash / by card,現金支付／刷卡,现金支付／刷卡,
noun,m,az-0260,,trabalho_restauracao,vocabulário,,o troco,change,找零,找零,
,,az-1034,situacao-pagar-em-separado-junto,trabalho_restauracao,vocabulário,,pagar em separado / junto,to pay separately / together,分開付／一起付,分开付／一起付,
noun,m,az-1035,situacao-o-chefe-de-sala,trabalho_restauracao,vocabulário,,o chefe de sala,head waiter,領班,领班,
noun,m,az-1036,situacao-o-turno-partido,trabalho_restauracao,vocabulário,,o turno partido,split shift,兩頭班（分段班）,两头班（分段班）,Lunch + dinner service with a break between
,,az-1037,situacao-por-levantar-a-mesa,trabalho_restauracao,vocabulário,,pôr / levantar a mesa,to set / clear the table,擺桌／收桌,摆桌／收桌,
noun,m,az-1038,situacao-o-cliente-habitual,trabalho_restauracao,vocabulário,,o cliente habitual,regular customer,熟客,熟客,
noun,f,az-1039,situacao-a-esplanada-cheia,trabalho_restauracao,vocabulário,,a esplanada cheia,full terrace,露天座位已滿,露天座位已满,
,,,,trabalho_restauracao,script,diálogo 2,Boa noite! Alguma alergia alimentar?,Good evening! Any food allergies?,晚上好！有食物過敏嗎？,晚上好！有食物过敏吗？,
,,,,trabalho_restauracao,script,diálogo 2,"Sim, sou alérgica a marisco.","Yes, I'm allergic to shellfish.",有，我對海鮮過敏。,有，我对海鲜过敏。,
,,,,trabalho_restauracao,script,diálogo 2,Anotado. Como deseja o bife?,Noted. How would you like the steak?,記下了。牛排要幾分熟？,记下了。牛排要几分熟？,
,,,,trabalho_restauracao,script,diálogo 2,No ponto. Uma dose chega para dois?,Medium. Is one portion enough for two?,五分熟。一份夠兩個人吃嗎？,五分熟。一份够两个人吃吗？,
,,,,trabalho_restauracao,script,diálogo 2,Chega bem — as doses são generosas. Ou pedem meia dose cada.,Plenty — portions are generous. Or order a half portion each.,足夠——份量很大。也可以各點半份。,足够——份量很大。也可以各点半份。,
,,,,trabalho_restauracao,script,diálogo 2,Então uma dose para partilhar. E duas imperiais.,Then one portion to share. And two draught beers.,那就一份合吃。再來兩杯生啤。,那就一份合吃。再來两杯生啤。,
,,,,trabalho_restauracao,script,diálogo 3,"A conta, por favor. Pode ser em separado?","The bill, please. Can we pay separately?",結賬，麻煩您。可以分開付嗎？,结账，麻煩您。可以分开付吗？,
,,,,trabalho_restauracao,script,diálogo 3,Com certeza. Cartão ou dinheiro?,Of course. Card or cash?,當然。刷卡還是現金？,当然。刷卡还是现金？,
,,,,trabalho_restauracao,script,diálogo 3,Eu pago com cartão; ela em dinheiro.,I'll pay by card; she'll pay cash.,我刷卡；她付現金。,我刷卡；她付现金。,
,,,,trabalho_restauracao,script,diálogo 3,Aqui está a máquina. Quer fatura com contribuinte?,Here's the card machine. Would you like the receipt with your tax number?,這是刷卡機。要開帶稅號的發票嗎？,这是刷卡机。要开带税号的发票吗？,
,,,,trabalho_restauracao,script,diálogo 3,"Sim, por favor: 2-4-5…","Yes, please: 2-4-5…",要，麻煩您：2-4-5……,要，麻煩您：2-4-5……,
,,,,trabalho_restauracao,script,diálogo 3,Feito. Obrigado e boa noite!,Done. Thank you and good night!,好了。謝謝，晚安！,好了。谢谢，晚安！,
,,,,trabalho_restauracao,cheat_sheet,,Desejam o couvert?,Would you like the couvert?,需要餐前小食嗎？（收費）,需要餐前小食吗？（收费）,
,,,,trabalho_restauracao,cheat_sheet,,"Como deseja o bife — mal, no ponto ou bem passado?","How would you like the steak — rare, medium or well done?",牛排要幾分熟——三分、五分還是全熟？,牛排要几分熟——三分、五分还是全熟？,
,,,,trabalho_restauracao,cheat_sheet,,A meia dose chega para uma pessoa.,A half portion is enough for one person.,半份夠一個人吃。,半份够一个人吃。,
,,,,trabalho_restauracao,cheat_sheet,,Pagam junto ou em separado?,Together or separately?,一起付還是分開付？,一起付还是分开付？,
,,,,trabalho_restauracao,cheat_sheet,,Quer fatura com contribuinte?,Receipt with your tax number?,要開帶稅號的發票嗎？,要开带税号的发票吗？,
,,az-1040,situacao-passar-a-ferro,trabalho_limpezas,vocabulário,,passar a ferro,to iron,熨衣服,熨衣服,Often part of domestic cleaning jobs
noun,f,az-1041,situacao-a-tabua-e-o-ferro-de-engomar,trabalho_limpezas,vocabulário,,a tábua e o ferro de engomar,ironing board and iron,燙衣板和熨斗,烫衣板和熨斗,
,,az-1042,situacao-dobrar-a-roupa,trabalho_limpezas,vocabulário,,dobrar a roupa,to fold the laundry,疊衣服,叠衣服,
,,az-1043,situacao-estender-a-roupa,trabalho_limpezas,vocabulário,,estender a roupa,to hang out the laundry,晾衣服,晾衣服,
noun,f,az-1044,situacao-a-maquina-de-lavar-de-secar,trabalho_limpezas,vocabulário,,a máquina de lavar / de secar,washing machine / dryer,洗衣機／烘乾機,洗衣机／烘干机,
noun,m,az-1045,situacao-o-detergente-o-amaciador,trabalho_limpezas,vocabulário,,o detergente / o amaciador,detergent / fabric softener,洗滌劑／柔順劑,洗滌剂／柔顺剂,
noun,m,az-1046,situacao-o-desinfetante,trabalho_limpezas,vocabulário,,o desinfetante,disinfectant,消毒劑,消毒剂,
noun,m,az-1047,situacao-o-pano-do-po,trabalho_limpezas,vocabulário,,o pano do pó,dust cloth,抹布,抹布,
noun,f,az-1048,situacao-a-esponja,trabalho_limpezas,vocabulário,,a esponja,sponge,海綿,海綿,
,,az-1049,situacao-limpar-os-vidros,trabalho_limpezas,vocabulário,,limpar os vidros,to clean the windows,擦玻璃,擦玻璃,
noun,f,az-1050,situacao-a-limpeza-a-fundo,trabalho_limpezas,vocabulário,,a limpeza a fundo,deep clean,深度清潔,深度清洁,Quote it higher than regular cleaning
